/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_24_335.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_24_335.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_24_335.jpg, 0, 0, 0, 7.792447E-05
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_24_449.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_24_449.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_24_449.jpg, 0, 0, 0, 7.901661E-05
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_24_584.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_24_584.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_24_584.jpg, 0, 0, 0, 7.956535E-05
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_24_687.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_24_687.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_24_687.jpg, 0, 0, 0, 7.835182E-05
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_24_788.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_24_788.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_24_788.jpg, 0, 0, 0, 8.261701E-05
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_24_899.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_24_899.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_24_899.jpg, -0.123402, 0.123402, 0, 0.08029976
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_007.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_007.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_007.jpg, -0.2552998, 0.4403701, 0, 0.4281059
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_132.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_132.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_132.jpg, 0, 0.822729, 0, 1.357727
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_240.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_240.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_240.jpg, 0, 1, 0, 2.723454
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_345.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_345.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_345.jpg, -0.1662959, 1, 0, 3.89749
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_449.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_449.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_449.jpg, -0.5022361, 1, 0, 5.022418
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_582.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_582.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_582.jpg, -0.1044302, 1, 0, 6.63955
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_687.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_687.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_687.jpg, -0.07151699, 1, 0, 7.774163
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_797.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_797.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_797.jpg, -0.09424496, 1, 0, 9.108408
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_25_904.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_25_904.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_25_904.jpg, 0, 1, 0, 10.22002
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_010.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_010.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_010.jpg, 0, 1, 0, 11.32491
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_113.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_113.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_113.jpg, -0.09615576, 1, 0, 12.45453
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_215.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_215.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_215.jpg, -0.449211, 1, 0, 13.37932
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_348.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_348.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_348.jpg, -0.2879126, 1, 0, 14.74394
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_458.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_458.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_458.jpg, 0, 1, 0, 16.12392
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_564.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_564.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_564.jpg, 0, 1, 0, 17.10868
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_671.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_671.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_671.jpg, 0, 1, 0, 18.17412
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_773.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_773.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_773.jpg, 0, 1, 0, 19.1974
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_26_896.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_26_896.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_26_896.jpg, -0.2286029, 1, 0, 20.40308
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_002.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_002.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_002.jpg, -0.5019901, 1, 0, 21.4021
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_105.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_105.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_105.jpg, -0.1931641, 1, 0, 22.39503
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_228.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_228.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_228.jpg, 0, 1, 0, 23.54753
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_331.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_331.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_331.jpg, 0, 1, 0, 24.51679
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_449.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_449.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_449.jpg, -0.1132979, 1, 0, 25.66379
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_552.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_552.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_552.jpg, -0.400629, 1, 0, 26.49992
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_678.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_678.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_678.jpg, -0.2423941, 1, 0, 27.70204
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_794.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_794.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_794.jpg, 0, 1, 0, 28.61839
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_27_898.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_27_898.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_27_898.jpg, 0, 1, 0, 29.71626
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_28_029.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_28_029.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_28_029.jpg, 0, 1, 0, 30.19039
/Users/desneruda/Documents/school/CAV/SDC_13/IMG/center_2021_01_11_15_26_28_137.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/left_2021_01_11_15_26_28_137.jpg, /Users/desneruda/Documents/school/CAV/SDC_13/IMG/right_2021_01_11_15_26_28_137.jpg, -0.03125095, 1, 0, 30.19004
